movie_id,imdb_id,tmdb_id,rating,average_rating,title
116823,1951265,131631,3.5,3.41437,The Hunger Games: Mockingjay - Part 1 (2014)
116905,2981768,212167,4.5,3.74299,Patema Inverted (2013)
116977,2096672,100042,3.5,2.57687,Dumb and Dumber To (2014)
117176,2980516,266856,4.0,3.79994,The Theory of Everything (2014)
117438,3398268,242828,4.0,3.79155,When Marnie Was There (2014)
117444,1865505,110416,4.5,4.02466,Song of the Sea (2014)
117529,0369610,135397,4.5,3.28112,Jurassic World (2015)
117871,3007512,256917,3.0,3.37234,The Water Diviner (2014)
117928,3622120,306650,1.5,3.5443,Kajaki (2014)
118570,3699508,285423,2.5,2.70513,Jarhead 2: Field of Fire (2014)
118696,2310332,122917,5.0,3.48688,The Hobbit: The Battle of the Five Armies (2014)
118888,0424934,20147,4.0,3.93372,Dave Chappelle: For What It's Worth (2004)
119145,2802144,207703,4.0,3.8058,Kingsman: The Secret Service (2015)
119155,2692250,181533,3.0,3.04214,Night at the Museum: Secret of the Tomb (2014)
119655,1121096,68737,2.5,2.76381,Seventh Son (2014)
120466,1823672,198184,4.5,3.37713,Chappie (2015)
120635,2446042,260346,4.0,2.96037,Taken 3 (2014)
120637,2717822,201088,3.0,2.73918,Blackhat (2015)
120799,1340138,87101,3.5,2.97936,Terminator Genisys (2015)
121155,2609912,181330,4.0,3.18519,Kevin Hart: Let Me Explain (2013)
122015,1333656,39442,5.0,3.16667,Sergio (2009)
122480,0110015,37404,3.5,2.85938,Hercules and the Amazon Women (1994)
122749,0057212,52011,3.5,3.59375,The Thirteen Assassins (1963)
122882,1392190,76341,5.0,3.86696,Mad Max: Fury Road (2015)
122886,2488496,140607,4.0,3.6595,Star Wars: The Force Awakens (2015)
122888,2638144,271969,3.5,2.81548,Ben-Hur (2016)
122890,0803096,68735,3.0,3.20256,Warcraft (2016)
122892,2395427,99861,3.5,3.51011,Avengers: Age of Ultron (2015)
122896,1790809,166426,4.0,3.19876,Pirates of the Caribbean: Dead Men Tell No Tales (2017)
122898,0974015,141052,4.0,2.7416,Justice League (2017)
122900,0478970,102899,4.0,3.55766,Ant-Man (2015)
122904,1431045,293660,3.0,3.86003,Deadpool (2016)
122910,4154664,299537,4.5,3.29697,Captain Marvel (2019)
122912,4154756,299536,4.0,3.93665,Avengers: Infinity War (2018)
122914,4154796,299534,4.5,3.91642,Avengers: Endgame (2019)
122916,3501632,284053,4.0,3.91488,Thor: Ragnarok (2017)
122918,3896198,283995,4.5,3.83634,Guardians of the Galaxy Vol. 2 (2017)
122920,3498820,271110,4.5,3.71162,Captain America: Civil War (2016)
122922,1211837,284052,4.5,3.76598,Doctor Strange (2016)
123159,0110017,75826,3.5,2.975,Hercules and the Lost Kingdom (1994)
123264,0110016,75822,3.5,3.23214,Hercules and the Circle of Fire (1994)
123534,0110018,70811,3.5,3.16667,Hercules in the Maze of the Minotaur (1994)
123565,0110019,75834,3.5,3.02174,Hercules in the Underworld (1994)
126975,0483022,25657,4.5,3.54167,Kamome Diner (2006)
127202,2582496,308369,4.0,3.85272,Me and Earl and the Dying Girl (2015)
128239,0089271,30577,3.5,2.5,The Adventures of Hercules (1985)
128360,3460252,273248,5.0,3.88151,The Hateful Eight (2015)
128520,0884732,252838,3.0,3.30505,The Wedding Ringer (2015)
128542,2535470,290999,3.0,3.03358,Wyrmwood: Road of the Dead (2014)
129784,0100070,45179,2.0,1.75,Crystal Moon (1990)
129820,3233418,264337,5.0,3.70122,Spare Parts (2015)
130034,3331846,265712,4.0,3.26471,Stand by Me Doraemon (2014)
130450,3332064,266647,2.5,2.71613,Pan (2015)
131092,0371823,21385,3.5,3.2735,"Mickey, Donald, Goofy: The Three Musketeers (2004)"
131389,0117534,15674,3.5,3.11494,Sabrina the Teenage Witch (1996)
131714,2493486,308504,3.5,3.08814,Last Knights (2015)
131830,3399024,269148,4.0,3.40435,Samba (2014)
132046,1964418,158852,4.0,3.20189,Tomorrowland (2015)
132140,1885265,62008,3.0,3.0,Good Deeds (2012)
132157,3450650,256961,1.5,2.04946,Paul Blart: Mall Cop 2 (2015)
132377,1552224,289720,2.5,2.17647,Outcast (2014)
132796,2126355,254128,3.5,2.86519,San Andreas (2015)
133377,3327624,301728,3.0,2.78821,Infini (2015)
133747,1935302,145221,3.0,2.2377,Monsters: Dark Continent (2014)
133782,1881002,287424,3.0,2.692,Maggie (2015)
133867,1731701,248574,2.0,2.87283,Barely Lethal (2015)
134130,3659388,286217,5.0,4.03522,The Martian (2015)
134170,3472226,251516,4.0,3.6184,Kung Fury (2015)
134246,3247714,334074,3.0,2.92019,Survivor (2015)
134853,2096673,150540,4.0,3.93196,Inside Out (2015)
135133,1951266,131634,3.5,3.40913,The Hunger Games: Mockingjay - Part 2 (2015)
135143,3183660,259316,4.5,3.64163,Fantastic Beasts and Where to Find Them (2016)
135288,3168230,280996,3.5,3.42529,Mr. Holmes (2015)
135426,4123430,338952,4.5,3.22021,Fantastic Beasts: The Crimes of Grindelwald (2018)
135436,2709768,328111,3.5,3.21735,The Secret Life of Pets (2016)
135530,3014866,302156,3.0,3.01396,Criminal (2016)
135532,1618442,274854,3.0,3.13673,The Last Witch Hunter (2015)
135536,1386697,297761,4.0,2.66272,Suicide Squad (2016)
135541,0892332,44511,5.0,4.1,Noodle (2007)
135569,2660888,188927,4.0,3.54119,Star Trek Beyond (2016)
135627,2769184,299939,2.0,2.84375,Debug (2014)
135867,0043953,53220,4.5,3.85036,Rabbit Fire (1951)
135887,2293640,211672,4.5,3.03694,Minions (2015)
136307,3086386,297291,3.0,2.09677,The Scorpion King 4: Quest for Power (2015)
136864,2975590,209112,4.0,2.70898,Batman v Superman: Dawn of Justice (2016)
138036,1638355,203801,4.0,3.69031,The Man from U.N.C.L.E. (2015)
138212,2106651,324670,3.0,3.09488,Spectral (2016)
138952,4717798,347688,3.5,2.55682,Scooby-Doo! and Kiss: Rock and Roll Mystery (2015)
139385,1663202,281957,5.0,3.78768,The Revenant (2015)
139644,3397884,273481,4.0,3.88424,Sicario (2015)
140106,3756788,315846,4.0,3.81579,Our Little Sister (2015)
140110,2361509,257211,4.5,3.68431,The Intern (2015)
140267,4263482,310131,4.0,3.75316,The Witch (2015)
140293,0159510,39229,3.5,3.36667,Mobile Suit Gundam II: Soldiers of Sorrow (1981)
140713,1781922,192141,2.0,3.46112,No Escape (2015)
141408,1727776,273477,4.0,3.17232,Scouts Guide to the Zombie Apocalypse (2015)
141749,0810819,306819,3.5,3.56797,The Danish Girl (2015)
141890,1365050,283587,4.0,3.79453,Beasts of No Nation (2015)
141924,3722070,328589,4.0,3.33588,The Lady in the Van (2015)
142538,1837636,157843,3.0,2.79839,Queen of the Desert (2015)
142604,3733778,290637,2.5,2.68182,Pay the Ghost (2015)
142997,2510894,159824,4.0,3.42281,Hotel Transylvania 2 (2015)
143345,0448115,287947,3.5,3.36979,Shazam! (2019)
143347,1477834,297802,4.0,3.149,Aquaman (2018)
143353,2850386,268533,3.5,3.0625,The Croods 2 (2020)
143355,0451279,297762,4.5,3.57014,Wonder Woman (2017)
143367,0490215,68730,3.5,3.58592,Silence (2016)
143385,3682448,296098,4.5,3.79538,Bridge of Spies (2015)
144672,0107415,19553,3.0,2.8125,Lifepod (1993)
144976,2494362,294963,4.0,3.58645,Bone Tomahawk (2015)
145150,2910904,298382,3.5,3.58189,The Dressmaker (2015)
145839,3322364,321741,4.0,3.57235,Concussion (2015)
145935,2452042,227973,3.0,3.23481,The Peanuts Movie (2015)
147047,0298786,70815,4.0,3.52273,Caramuru: The Invention of Brazil (2001)
147348,1150934,19543,3.0,2.23214,Anacondas: Trail of Blood (2009)
147400,2402186,191185,3.0,3.75,My Sweet Orange Tree (2013)
147730,0072419,161620,2.5,2.23333,Wonder Woman (1974)
148172,2304933,299687,3.0,2.91765,The 5th Wave (2016)
148652,2479478,347969,2.5,2.31514,The Ridiculous 6 (2015)
148867,4382872,326425,2.5,2.47692,Extraction (2015)
149011,2386404,279690,4.0,3.35742,He Never Died (2015)
149406,2267968,140300,3.5,3.5237,Kung Fu Panda 3 (2016)
149698,0895777,37817,3.0,2.80556,Ó Paí Ó: Look at This (2007)
149830,1374989,58431,3.0,2.92934,Pride and Prejudice and Zombies (2016)
150387,0306474,59297,4.0,3.31579,Princess Arete (2001)
150548,3845232,370646,5.0,4.02366,Sherlock: The Abominable Bride (2016)
150680,2358444,220008,4.0,3.5,Schoolgirl Complex (2013)
151315,2869728,323675,3.0,3.25325,Ride Along 2 (2016)
151455,1083452,319888,4.0,3.64774,Eddie the Eagle (2016)
151731,3422078,340357,3.5,3.43448,April and the Extraordinary World (2015)
151777,2025690,300673,3.0,3.33148,The Finest Hours (2016)
152019,4616014,378385,2.5,2.78125,Jarhead 3: The Siege (2016)
152077,1179933,333371,4.5,3.72207,10 Cloverfield Lane (2016)
152079,3300542,267860,2.5,3.0762,London Has Fallen (2016)
152081,2948356,269149,3.5,3.87394,Zootopia (2016)
152591,2888046,365222,4.5,3.61594,Ip Man 3 (2015)
152934,4694404,303982,4.0,3.6,Vai Que Cola: O Filme (2015)
152970,4698684,371645,4.5,4.01688,Hunt for the Wilderpeople (2016)
153474,0854161,342573,3.5,3.5,Casseta & Planeta: Seus Problemas Acabaram!!! (2006)
153476,0354087,242161,3.5,3.5,Casseta & Planeta: A Taça do Mundo é Nossa! (2003)
155659,4136084,315664,3.5,3.33506,Florence Foster Jenkins (2016)
156607,2381991,290595,3.5,2.97158,The Huntsman: Winter's War (2016)
157296,2277860,127380,4.0,3.55905,Finding Dory (2016)
157338,1124037,316152,4.5,3.47035,Free State of Jones (2016)
157759,0109422,82386,4.0,3.5,Ranma ½: The Movie 3 — The Super Non-Discriminatory Showdown: Team Ranma vs. the Legendary Phoenix (1994)
158238,3799694,290250,4.0,3.77098,The Nice Guys (2016)
158528,4052882,332567,3.0,3.1173,The Shallows (2016)
158813,2567026,241259,3.0,3.03257,Alice Through the Looking Glass (2016)
158872,1700841,223702,4.0,2.78963,Sausage Party (2016)
158956,2667380,384798,2.5,2.83945,Kill Command (2016)
159093,3110958,291805,3.5,3.46901,Now You See Me 2 (2016)
159415,4034354,347031,2.5,3.49927,Swiss Army Man (2016)
159441,4769836,389053,2.0,2.7054,The Do-Over (2016)
159717,2452386,318121,4.5,3.7414,The Fundamentals of Caring (2016)
159976,0995868,245913,5.0,3.55612,Pelé: Birth of a Legend (2016)
160271,1489889,302699,4.5,3.22924,Central Intelligence (2016)
160569,3416828,278154,3.0,2.90721,Ice Age: Collision Course (2016)
160656,1639084,353571,4.5,3.47727,Tallulah (2016)
160718,5613056,399106,5.0,4.16058,Piper (2016)
160848,3666024,337703,3.0,3.65142,The Red Turtle (2016)
160956,4060866,389425,3.0,2.36364,Code of Honor (2016)
161060,4911996,393834,3.5,3.21429,Goldstone (2016)
161594,5595168,390734,3.0,3.17763,Kingsglaive: Final Fantasy XV (2016)
161634,4160708,300669,4.0,3.51915,Don't Breathe (2016)
162082,5700672,396535,4.0,3.83559,Train to Busan (2016)
162322,3522806,278924,3.0,3.25669,Mechanic: Resurrection (2016)
162350,2404435,333484,5.0,3.41834,The Magnificent Seven (2016)
162376,4574334,410612,5.0,4.34223,Stranger Things (2016)
162414,4975722,376867,5.0,3.8479,Moonlight (2016)
162478,2461150,213681,3.0,2.89934,Masterminds (2016)
162578,4302938,313297,4.0,3.84695,Kubo and the Two Strings (2016)
162596,4341582,317557,4.5,3.70103,Queen of Katwe (2016)
162598,1860357,296524,2.5,3.54296,Deepwater Horizon (2016)
162608,4669186,339927,3.5,3.28182,Kevin Hart: What Now? (2016)
163056,4262980,315011,3.5,3.53026,Shin Godzilla (2016)
163066,0045062,52954,4.5,3.84959,Rabbit Seasoning (1952)
163134,5311514,372058,5.0,4.15511,Your Name. (2016)
163587,3881680,386501,4.0,2.97619,Waffle Street (2015)
163911,2032572,340945,3.0,2.58475,USS Indianapolis: Men of Courage (2016)
164179,2543164,329865,4.5,4.05246,Arrival (2016)
164200,4624424,332210,3.0,3.24638,Storks (2016)
164202,0056127,29570,4.0,2.33333,Journey to the Seventh Planet (1962)
164367,4547056,375366,3.5,3.42515,The Girl with All the Gifts (2016)
164859,0112985,239033,3.0,3.35294,Escape to Witch Mountain (1995)
164893,4103686,300605,5.0,3.31481,City of God: 10 Years Later (2013)
164931,3922798,334517,4.5,3.50397,The Siege of Jadotville (2016)
165101,3062096,207932,3.5,3.10551,Inferno (2016)
165129,4065842,389972,4.0,2.9,What a Wonderful Family! (2016)
165353,3608930,291356,3.5,3.01802,In a Valley of Violence (2016)
165503,4196848,374461,5.0,3.78598,Mr. Church (2016)
165937,4682786,345920,3.0,3.40487,Collateral Beauty (2016)
166291,5323662,378064,4.5,4.01515,A Silent Voice: The Movie (2016)
166461,3521164,277834,3.0,3.82661,Moana (2016)
166528,3748528,330459,4.5,3.76312,Rogue One: A Star Wars Story (2016)
166558,3717252,346672,3.0,3.20138,Underworld: Blood Wars (2016)
166635,1355644,274870,3.5,3.52114,Passengers (2016)
166643,4846340,381284,5.0,3.99828,Hidden Figures (2016)
166739,1099227,21752,3.5,2.9,If I Were You 2 (2009)
166946,4276820,310307,5.0,3.75948,The Founder (2016)
167370,2094766,121856,3.5,2.66415,Assassin's Creed (2016)
167412,6017594,423733,2.0,2.45833,The Darkest Dawn (2016)
167564,5666304,411873,4.5,3.06299,The Little Hours (2017)
168224,3212812,227932,4.5,3.46154,My Mom is a Character 2 (2016)
168248,4425200,324552,4.0,3.82412,John Wick: Chapter 2 (2017)
168252,3315342,263115,4.5,3.91353,Logan (2017)
168326,5462602,416477,5.0,3.81286,The Big Sick (2017)
168334,4400038,369778,4.5,3.625,Chocolat (2016)
168344,1972591,274857,4.5,3.3189,King Arthur: Legend of the Sword (2017)
168498,2592614,173897,3.0,2.87137,Resident Evil: The Final Chapter (2016)
168554,3171832,414190,4.0,2.9204,iBoy (2017)
168612,1219827,315837,4.0,3.21209,Ghost in the Shell (2017)
168638,5095510,374251,3.0,3.22222,Stick Man (2015)
169166,5541240,401104,4.0,3.52465,To the Bone (2017)
169834,3210830,227970,3.5,3.0,Men Are from Mars... And That's Where I'm Going! (2014)
169864,5442430,395992,4.0,3.27979,Life (2017)
169880,3113696,405882,3.0,3.0119,Don't Kill It (2016)
169984,2316204,126889,3.0,3.18042,Alien: Covenant (2017)
170125,4831682,347413,4.5,3.52,Little Witch Academia: The Enchanted Parade (2015)
170277,0217579,30999,3.0,2.9375,Jason and the Argonauts (2001)
170403,2568862,353070,3.5,3.3905,Going in Style (2017)
170405,3722062,286538,1.5,2.75,Bokeh (2017)
170433,0085672,26452,3.5,2.28571,Hercules (1983)
170439,0367628,243664,3.0,2.25,"Didi, o Cupido Trapalhão (2003)"
170627,2398241,137116,1.5,2.81395,Smurfs: The Lost Village (2017)
170697,4481414,400928,5.0,3.9,Gifted (2017)
170813,1469304,339846,3.5,2.83333,Baywatch (2017)
170827,2345759,282035,2.5,2.59176,The Mummy (2017)
170913,4814760,390582,4.0,3.19118,Here Alone (2016)
170945,4695012,418078,3.5,3.23952,It Comes at Night (2017)
170959,3721954,359784,5.0,3.57328,Maudie (2016)
170961,5776208,400136,3.0,3.06159,Resident Evil: Vendetta (2017)
171013,4769824,378108,4.0,3.76797,In This Corner of the World (2016)
171207,1724970,271404,3.0,2.56213,Beyond Skyline (2017)
171261,6218048,451709,3.0,2.45833,Lucas Brothers: On Drugs (2017)
171771,0416979,77710,3.0,3.15385,My Uncle Killed a Guy (2004)
172247,0093649,20473,3.0,3.35714,Not Quite Human (1987)
172547,3469046,324852,2.5,3.11566,Despicable Me 3 (2017)
172667,4882376,433247,5.0,3.75758,First They Killed My Father (2017)
172803,5348236,439154,4.5,3.2963,The Midwife (2017)
173007,6574146,409421,4.0,3.2757,Blame! (2017)
173139,4334266,316154,3.0,2.90094,The Bad Batch (2017)
173209,4758646,354287,2.5,2.99472,War Machine (2017)
173291,2239822,339964,4.0,3.16561,Valerian and the City of a Thousand Planets (2017)
173747,0990366,56049,3.0,3.0,A Grande Família: O Filme (2007)
173847,5702566,460024,3.0,2.20588,Stasis (2017)
173957,0050111,101503,4.0,3.64,Ali Baba Bunny (1957)
174055,5013056,374720,3.5,3.79163,Dunkirk (2017)
174087,0044609,83765,4.0,3.59804,Feed the Kitty (1952)
174909,5439796,399170,3.5,3.55236,Logan Lucky (2017)
175187,3722614,313943,1.5,2.5,Revolt (2017)
175197,1648190,353491,2.5,2.69068,The Dark Tower (2017)
175303,1396484,346364,4.0,3.50998,It (2017)
175367,7104950,464207,4.5,3.5,The Truth Is in the Stars (2017)
175475,4877122,378236,3.0,1.74155,The Emoji Movie (2017)
175661,1959563,390043,4.0,3.55545,The Hitman's Bodyguard (2017)
175809,3758172,390062,4.0,3.37849,Jungle (2017)
176371,1856101,335984,4.5,3.94929,Blade Runner 2049 (2017)
176373,4557208,450932,2.0,2.41176,Armed Response (2017)
176603,1758810,372343,3.0,2.40717,The Snowman (2017)
176759,0102812,35648,5.0,3.13636,Roujin Z (1991)
176767,5379294,466190,4.5,3.07692,The Killer (2017)
176923,4720702,430354,3.5,2.5473,Bushwick (2017)
176929,5308322,440021,4.5,3.42456,Happy Death Day (2017)
176933,1615160,379149,5.0,3.50665,The Foreigner (2017)
176935,1981128,274855,2.5,2.74089,Geostorm (2017)
177049,2500392,266985,4.0,4.16667,Ask This of Rikyu (2013)
177615,4925292,391713,4.5,3.80401,Lady Bird (2017)
177763,3402236,392044,4.0,3.33643,Murder on the Orient Express (2017)
177871,5816682,423899,4.5,3.46822,Victoria & Abdul (2017)
178707,5839938,469261,4.0,4.0,Honnouji Hotel (2017)
178735,7364706,473277,2.0,2.77273,Jeff Dunham: Relative Disaster (2017)
179173,0042871,52971,4.5,4.06996,Rabbit of Seville (1950)
179221,5657856,398175,4.5,3.62843,Brawl in Cell Block 99 (2017)
179333,5862312,441701,3.0,3.125,Veronica (2017)
179401,2283362,353486,4.5,3.5316,Jumanji: Welcome to the Jungle (2017)
179443,3896102,452773,2.5,2.88462,"Tad, the Lost Explorer, and the Secret of King Midas (2017)"
179819,2527336,181808,4.5,3.31719,Star Wars: The Last Jedi (2017)
180031,5580390,399055,4.5,3.51982,The Shape of Water (2017)
180953,3913244,399231,4.5,3.75,The Carer (2016)
181607,6795136,450628,4.0,3.27778,Laerte-se (2017)
182465,4552536,403317,4.5,3.0,Genghis Khan Conquers the Moon (2015)
182479,6336356,430447,3.5,3.37613,Mary and The Witch's Flower (2017)
182715,2798920,300668,4.5,3.59441,Annihilation (2018)
182733,6325388,466773,4.5,4.5,The Dance Exponents: Why Does Love? (2017)
182823,5519340,400106,4.0,2.95608,Bright (2017)
182835,6802308,453201,2.5,2.30216,The 15:17 to Paris (2018)
182863,6078840,449132,4.0,3.77273,Let Me Eat Your Pancreas (2017)
183011,1590193,399035,3.5,3.30543,The Commuter (2018)
183075,4080598,314606,4.5,3.78571,100 Yen Love (2014)
183197,7807952,488223,4.5,3.80556,Dave Chappelle: Equanimity (2017)
183457,3053228,485415,2.5,2.21,Day of the Dead: Bloodline (2017)
183619,1259528,449443,4.0,3.44761,Den of Thieves (2018)
183635,4500922,336843,3.0,3.20811,Maze Runner: The Death Cure (2018)
183667,0199681,57707,4.0,3.0,Samurai Wolf II (1967)
183701,1413492,429351,3.0,3.26239,12 Strong (2018)
183867,5706370,418533,3.5,2.77586,Three Christs (2017)
184017,1464763,401371,3.5,2.74178,Mute (2018)
184089,1072748,416234,3.0,2.69212,Winchester (2018)
184253,2548396,384521,3.5,2.7909,The Cloverfield Paradox (2018)
184497,7924820,489354,4.5,3.425,The Trader (2018)
184925,5592878,477033,3.5,3.125,Errementari: The Blacksmith and the Devil (2018)
185029,6644200,447332,4.0,3.69868,A Quiet Place (2018)
185031,4244998,399360,3.5,3.33239,Alpha (2018)
185319,7946422,506072,3.5,3.42593,Prospect (2018)
185425,4986098,476926,3.5,2.29,The Titan (2018)
185473,2531344,437557,4.0,3.21184,Blockers (2018)
185685,2275885,156033,3.0,2.75,O Diário de Tati (2012)
186587,2231461,427641,3.5,2.93684,Rampage (2018)
186593,6572002,508884,4.5,2.8,Boro the Caterpillar (2018)
186595,5954284,455954,4.0,3.125,Sekigahara (2017)
186597,6523440,472310,3.5,3.66667,Mixed Doubles (2017)
187031,4881806,351286,4.0,2.94027,Jurassic World: Fallen Kingdom (2018)
187145,7339826,476292,4.0,3.78873,Maquia: When the Promised Flower Blooms (2018)
187541,3606756,260513,3.0,3.67985,Incredibles 2 (2018)
187595,3778644,348350,4.0,3.31776,Solo: A Star Wars Story (2018)
187601,5397194,396806,4.0,3.13158,Anon (2018)
188019,0189791,129679,2.5,2.125,Zoando na TV (1999)
188189,5688932,424781,4.0,3.73307,Sorry to Bother You (2018)
188307,5220122,400155,4.0,3.07143,Hotel Transylvania 3: Summer Vacation (2018)
188309,5758778,447200,3.5,2.88674,Skyscraper (2018)
188459,4594836,521647,3.5,2.39474,Darc (2018)
188541,3860916,425972,4.5,3.27407,Cargo (2017)
188623,7282468,491584,3.5,3.80616,Burning (2018)
188773,8075192,505192,4.5,4.03021,Shoplifters (2018)
188797,2854926,455980,4.0,3.32999,Tag (2018)
188829,8267604,517814,5.0,3.97136,Capernaum (2018)
188833,1318517,297725,4.5,3.24065,The Man Who Killed Don Quixote (2018)
189333,4912910,353081,3.5,3.77927,Mission: Impossible - Fallout (2018)
189577,4357394,411143,4.0,2.98295,Tau (2018)
189713,7349662,487558,4.0,3.75466,BlacKkKlansman (2018)
189907,2412556,204702,3.5,3.3,Midsummer's Equation (2013)
190085,5246700,475210,3.5,2.5649,How It Ends (2018)
190201,6968738,523871,2.0,1.5,Busjack Returns (2017)
190615,5189828,366964,2.5,2.71429,Mohawk (2018)
190759,6774786,503346,1.5,2.25641,Occupation (2018)
191367,3829266,346910,3.5,2.57784,The Predator (2018)
191459,4971344,440161,4.0,3.43575,The Sisters Brothers (2018)
191799,3201640,429415,4.0,2.95822,Extinction (2018)
191997,1942613,538320,5.0,4.12075,The Hounds of Baskerville (2012)
192105,3208026,438145,4.0,3.28571,Black '47 (2018)
192209,8176578,513347,3.5,3.19403,Flavors of Youth (2018)
192283,3104988,455207,1.5,3.50512,Crazy Rich Asians (2018)
192307,4779682,345940,3.0,2.74685,The Meg (2018)
192315,6905696,457943,3.5,2.61644,Slaughterhouse Rulez (2018)
192381,6217306,424121,3.5,3.14224,Apostle (2018)
192393,6781982,454293,4.0,2.7844,Night School (2018)
192579,6921996,463272,3.0,3.2988,Johnny English Strikes Again (2018)
193477,6679794,454227,4.0,3.41814,Outlaw King (2018)
193952,1846589,399402,3.5,3.2852,Hunter Killer (2018)
194006,4154916,300681,3.0,2.69955,Replicas (2018)
194016,5848272,404368,3.5,3.41632,Ralph Breaks the Internet (2018)
194206,4971408,505063,3.5,3.0198,Await Further Instructions (2018)
194396,4530422,438799,4.0,3.31123,Overlord (2018)
194448,6966692,490132,5.0,3.97765,Green Book (2018)
194861,6792282,514575,4.0,3.59756,A Twelve-Year Night (2018)
194951,2737304,405774,4.0,3.23053,Bird Box (2018)
195075,6516314,440444,3.0,2.94643,Piercing (2018)
195165,1255919,426563,4.5,1.89768,Holmes & Watson (2018)
195209,6259380,461130,3.5,3.2,Code 8 (2019)
195343,6927152,537190,3.0,2.94,Rampant (2018)
195777,1571234,428078,3.5,2.96066,Mortal Engines (2018)
196223,2274648,456740,3.5,2.65276,Hellboy (2019)
196881,2320924,256601,3.5,2.75,War of the Worlds: Goliath (2012)
196887,7634968,487297,3.0,2.76647,What Men Want (2019)
196889,6823368,450465,3.5,3.26692,Glass (2019)
196891,3513498,280217,3.0,3.30651,The Lego Movie 2: The Second Part (2019)
197067,5994166,470894,3.5,2.56897,At First Light (2018)
197307,4677578,377690,4.0,3.21429,The Lion Woman (2016)
197351,9476490,571721,3.0,3.21429,The Last Hangover (2018)
197529,1987680,440472,4.5,3.61765,The Upside (2019)
197577,8235660,523931,3.0,2.21739,Megalodon (2018)
197651,7984766,504949,3.5,3.63185,The King (2019)
197663,8155288,512196,3.5,3.1015,Happy Death Day 2U (2019)
197689,4139588,483906,3.5,3.11239,Polar (2019)
197707,3256226,433249,4.0,2.54115,IO (2019)
197771,0041598,64711,4.5,3.80172,Long-Haired Hare (1949)
197881,7671064,529862,4.0,3.3025,Brittany Runs a Marathon (2019)
197889,5316540,460321,3.5,3.09507,Close (2019)
198021,0138596,129709,4.0,3.5,A Marvada Carne (1987)
199073,5968394,429471,3.5,2.93946,Captive State (2019)
199470,7458762,484468,4.0,3.51364,The Wolf's Call (2019)
199622,9260980,560066,3.5,2.6,Scooby-Doo! and the Curse of the 13th Ghost (2019)
199974,5461944,416144,4.0,3.65684,Hotel Mumbai (2019)
200354,1860242,500682,4.5,3.56863,The Highwaymen (2019)
200794,7112154,487850,3.5,3.48571,Asako I & II (2018)
200814,7315484,527261,3.5,2.71814,The Silence (2019)
200824,5113040,412117,3.0,3.15868,The Secret Life of Pets 2 (2019)
200938,8695030,535581,3.5,2.71524,The Dead Don't Die (2019)
201002,9562694,593035,3.0,1.73077,Alien Warfare (2019)
201272,5303442,534094,3.5,3.1,In Like Flynn (2018)
201340,7984734,503919,3.5,3.7822,The Lighthouse (2019)
201488,8223844,514710,4.0,3.21154,Modest Heroes (2018)
202101,7734218,513045,3.5,3.03385,Stuber (2019)
202103,6292852,505948,4.0,3.52,I Am Mother (2019)
202155,7339248,480001,1.5,3.42483,The Art of Self-Defense (2019)
202159,8364368,511987,3.5,2.99097,Crawl (2019)
202439,6751668,496243,5.0,4.33212,Parasite (2019)
202723,0187039,53321,3.5,3.75,Fury of the Dragon (1976)
202749,8613070,531428,4.5,4.0735,Portrait of a Lady on Fire (2019)
202996,8513302,524323,3.5,3.875,Paradise Lost (2018)
203244,4463894,486131,4.0,3.14191,Shaft (2019)
203733,7935980,507034,4.0,2.5,The House Where the Mermaid Sleeps (2018)
203735,7502322,554808,4.0,3.64286,Masquerade Hotel (2019)
204018,2499472,531503,3.5,2.72115,Point Blank (2019)
204158,9426210,568160,4.5,3.78311,Weathering with You (2019)
204268,1206885,522938,3.5,2.73967,Rambo: Last Blood (2019)
204558,4995776,465003,3.5,3.20833,The Red Sea Diving Resort (2019)
204686,7638348,513310,4.0,3.32353,Boss Level (2021)
204688,1833116,466081,3.0,3.16,The Informer (2019)
204698,7286456,475557,5.0,3.93453,Joker (2019)
204834,0441881,508664,4.0,3.2381,Danger Close: The Battle of Long Tan (2019)
204878,8526872,528888,5.0,3.5694,Dolemite Is My Name (2019)
205072,1560220,338967,3.5,3.27423,Zombieland: Double Tap (2019)
205156,2584384,515001,5.0,3.98568,Jojo Rabbit (2019)
205287,2762506,446159,4.0,3.59934,Bacurau (2019)
205297,1025100,453405,3.5,2.77915,Gemini Man (2019)
205327,0385887,504562,4.5,3.43182,Motherless Brooklyn (2019)
205425,10810424,624932,3.5,3.78021,Dave Chappelle: Sticks & Stones (2019)
205661,4777008,420809,3.0,3.1537,Maleficent: Mistress of Evil (2019)
205982,9213932,600335,2.0,2.625,Kardec (2019)
206093,10662450,616904,2.5,1.79167,Enter the Anime (2019)
206107,9252468,618219,3.5,3.47115,Mosul (2019)
206246,8228288,619264,4.0,3.59833,The Platform (2019)
206303,7080138,479034,3.5,3.25,The Crimes That Bind (2018)
206714,6324278,431580,3.0,3.43939,Abominable (2019)
206805,8110640,530382,4.0,3.08833,In the Shadow of the Moon (2019)
207117,6521876,440762,3.5,2.66447,Jay and Silent Bob Reboot (2019)
207233,7975244,512200,3.5,3.33775,Jumanji: The Next Level (2019)
207313,8946378,546554,4.5,4.05947,Knives Out (2019)
207453,11057912,636593,3.5,3.5,Tuna Girl (2019)
